model_a,model_b,weight,n_shared_datasets
qwen2-5-14b-wernicke-slerp,josiefied-qwen2-5-14b-instruct-abliterated-v4,0.9836961393897931,25
qwen2-5-14b-wernicke-slerp,zetasepic-abliteratedv2-qwen2-5-32b-inst-basemerge-ties,0.9832999643901928,27
qwen2-5-14b-wernicke-slerp,linkbricks-horizon-ai-avengers-v3-32b,0.9832827399591914,24
qwen2-5-14b-wernicke-slerp,awqward2-5-32b-instruct,0.980651147068079,26
qwen2-5-14b-wernicke-slerp,qwen2-5-gutenberg-doppel-14b,0.9731348542580043,28
qwen2-5-14b-wernicke-slerp,qwen2-5-14b-gutenberg-instruct-slerpeno,0.9726663888827973,26
qwen2-5-14b-wernicke-slerp,qwen2-5-32b-instruct-abliterated-v2,0.9719020628496999,27
qwen2-5-14b-wernicke-slerp,linkbricks-horizon-ai-avengers-v6-32b,0.9694562567671504,30
qwen2-5-14b-wernicke-slerp,qwen2-5-72b-2x-instruct-ties-v1-0,0.9680650313879305,23
qwen2-5-14b-wernickev3,qwen2-5-14b-emerged,0.9928760430988411,22
qwen2-5-14b-wernickev3,saka-14b,0.9790979211667917,20
qwen2-5-14b-wernickev3,seqwence-14bv1,0.976587629292845,25
qwen2-5-14b-wernickev3,nqlsg-qwen2-5-14b-megafusion-v3,0.9688995824981017,23
qwen2-5-14b-wernickev3,qwenslerp5-14b,0.9671967701139005,23
qwen2-5-14b-wernickev3,chocotrio-14b-v1,0.966921135775575,21
qwen2-5-14b-wernickev3,pegasus-opus-14b-exp,0.9651873223471084,24
qwen2-5-14b-wernickev3,ultiima-14b,0.9650028697315881,23
qwen2-5-14b-wernickev3,seqwence-14b,0.9645437824816835,26
qwen2-5-14b-wernickev3,ultiima-14b-v0-2,0.9626580061314354,28
qwen2-5-14b-yoyo-0505,qwen2-5-14b-yoyo-0805,1.0,29
qwen2-5-14b-yoyo-0505,qwen2-5-14b-yoyo-1005,0.9975938871230898,29
qwen2-5-14b-yoyo-0505,qwen2-5-14b-yoyo-0510-v2,0.9968704689665985,26
qwen2-5-14b-yoyo-0505,qwen2-5-14b-yoyo-1010-v2,0.9966567928715916,26
qwen2-5-14b-yoyo-0505,qwen2-5-14b-yoyo-1005-v2,0.9965668897928109,25
qwen2-5-14b-yoyo-0505,qwenstock2-14b,0.9955274147925329,27
qwen2-5-14b-yoyo-0505,qwen2-5-14b-mergestock,0.9944249758452565,29
qwen2-5-14b-yoyo-0505,qwenstock3-14b,0.9923110568291544,31
qwen2-5-14b-yoyo-0505,ultiima-14b,0.9918864932822122,28
qwen2-5-14b-yoyo-0505,qwenstock1-14b,0.9911324784620829,26
qwen2-5-14b-yoyo-0510-v2,qwen2-5-14b-yoyo-1010-v2,0.9999999999999999,25
qwen2-5-14b-yoyo-0510-v2,qwen2-5-14b-yoyo-1005-v2,0.9986807322696217,24
qwen2-5-14b-yoyo-0510-v2,qwen2-5-14b-yoyo-1005,0.9972765827849311,28
qwen2-5-14b-yoyo-0510-v2,qwen2-5-14b-yoyo-0505,0.9968704689665985,26
qwen2-5-14b-yoyo-0510-v2,qwen2-5-14b-yoyo-0805,0.9962761120238935,26
qwen2-5-14b-yoyo-0510-v2,qwenstock2-14b,0.9950103029663016,27
qwen2-5-14b-yoyo-0510-v2,qwenstock1-14b,0.9939697726386711,28
qwen2-5-14b-yoyo-0510-v2,qwenstock3-14b,0.9938382281656617,28
qwen2-5-14b-yoyo-0510-v2,ultiima-14b,0.9931767361256673,26
qwen2-5-14b-yoyo-0510-v2,qwen2-5-reinstruct-alternate-lumen-14b,0.99157408010011,26
qwen2-5-14b-yoyo-0805,qwen2-5-14b-yoyo-0505,1.0,29
qwen2-5-14b-yoyo-0805,qwen2-5-14b-yoyo-1005,0.9978004438761992,27
qwen2-5-14b-yoyo-0805,qwen2-5-14b-yoyo-1010-v2,0.9964019832035768,24
qwen2-5-14b-yoyo-0805,qwen2-5-14b-yoyo-0510-v2,0.9962761120238935,26
qwen2-5-14b-yoyo-0805,qwen2-5-14b-yoyo-1005-v2,0.9961736081252298,25
qwen2-5-14b-yoyo-0805,qwenstock2-14b,0.9955325324628285,28
qwen2-5-14b-yoyo-0805,ultiima-14b,0.9953849590331957,27
qwen2-5-14b-yoyo-0805,qwen2-5-14b-yoyo-sce,0.9946633369843879,28
qwen2-5-14b-yoyo-0805,qwen2-5-14b-mergestock,0.9941766061603768,30
qwen2-5-14b-yoyo-0805,qwenstock3-14b,0.9922540274875122,31
qwen2-5-14b-yoyo-1005,qwen2-5-14b-yoyo-1010-v2,0.9984919737577954,27
qwen2-5-14b-yoyo-1005,qwen2-5-14b-yoyo-0805,0.9978004438761992,27
qwen2-5-14b-yoyo-1005,qwen2-5-14b-yoyo-0505,0.9975938871230898,29
qwen2-5-14b-yoyo-1005,qwen2-5-14b-yoyo-1005-v2,0.997351812103677,25
qwen2-5-14b-yoyo-1005,qwen2-5-14b-yoyo-0510-v2,0.9972765827849311,28
qwen2-5-14b-yoyo-1005,qwenstock2-14b,0.9959587078206629,28
qwen2-5-14b-yoyo-1005,qwen2-5-14b-mergestock,0.9951961083917279,30
qwen2-5-14b-yoyo-1005,qwenstock3-14b,0.99419413894142,28
qwen2-5-14b-yoyo-1005,qwenstock1-14b,0.993264800338851,27
qwen2-5-14b-yoyo-1005,ultiima-14b,0.9921960057617065,27
qwen2-5-14b-yoyo-1005-v2,qwen2-5-14b-yoyo-0510-v2,0.9986807322696217,24
qwen2-5-14b-yoyo-1005-v2,qwen2-5-14b-yoyo-1010-v2,0.9986384304828584,24
qwen2-5-14b-yoyo-1005-v2,qwen2-5-14b-yoyo-1005,0.997351812103677,25
qwen2-5-14b-yoyo-1005-v2,qwenstock2-14b,0.9967892869884107,26
qwen2-5-14b-yoyo-1005-v2,qwen2-5-14b-yoyo-0505,0.9965668897928109,25
qwen2-5-14b-yoyo-1005-v2,qwen2-5-14b-yoyo-0805,0.9961736081252298,25
qwen2-5-14b-yoyo-1005-v2,qwenstock3-14b,0.995685704500086,26
qwen2-5-14b-yoyo-1005-v2,qwenstock1-14b,0.9935919039595861,25
qwen2-5-14b-yoyo-1005-v2,qwen2-5-14b-mergestock,0.9933157522964737,27
qwen2-5-14b-yoyo-1005-v2,ultiima-14b,0.9913189999854809,25
qwen2-5-14b-yoyo-1010,qwen2-5-14b-gutenberg-instruct-slerpeno,0.9832940794541803,23
qwen2-5-14b-yoyo-1010,qwen2-5-slerp-14b,0.9695318612942131,26
qwen2-5-14b-yoyo-1010,rombos-llm-v2-6-qwen-14b,0.9682257541725255,31
qwen2-5-14b-yoyo-1010,qwenstock2-14b,0.9655416220858984,27
qwen2-5-14b-yoyo-1010,qwen2-5-14b-yoyo-1005-v2,0.9653762057032714,22
qwen2-5-14b-yoyo-1010,qwen2-6-math-14b-instruct,0.9621937292826381,29
qwen2-5-14b-yoyo-1010,rombos-llm-v2-5-qwen-14b,0.9621411937521654,21
qwen2-5-14b-yoyo-1010,qwen2-5-14b-yoyo-0805,0.9610809597945406,26
qwen2-5-14b-yoyo-1010,tq2-5-14b-aletheia-v1,0.9606340567828562,28
qwen2-5-14b-yoyo-1010,lamarck-14b-v0-1-experimental,0.9589256658482608,28
qwen2-5-14b-yoyo-1010-v2,qwen2-5-14b-yoyo-0510-v2,0.9999999999999999,25
qwen2-5-14b-yoyo-1010-v2,qwen2-5-14b-yoyo-1005-v2,0.9986384304828584,24
qwen2-5-14b-yoyo-1010-v2,qwen2-5-14b-yoyo-1005,0.9984919737577954,27
qwen2-5-14b-yoyo-1010-v2,qwen2-5-14b-yoyo-0505,0.9966567928715916,26
qwen2-5-14b-yoyo-1010-v2,qwen2-5-14b-yoyo-0805,0.9964019832035768,24
qwen2-5-14b-yoyo-1010-v2,qwenstock2-14b,0.9949910150201433,25
qwen2-5-14b-yoyo-1010-v2,qwenstock1-14b,0.9941787919112619,24
qwen2-5-14b-yoyo-1010-v2,qwenstock3-14b,0.9940112760339113,28
qwen2-5-14b-yoyo-1010-v2,ultiima-14b,0.9933607081374282,26
qwen2-5-14b-yoyo-1010-v2,qwen2-5-14b-mergestock,0.9922110795465194,27
qwen2-5-14b-yoyo-latest,nqlsg-qwen2-5-14b-megafusion-v9,0.9922354923658693,26
qwen2-5-14b-yoyo-latest,lacerta-opus-14b-elite8,0.992047104779717,28
qwen2-5-14b-yoyo-latest,qwen2-5-14b-vimarckoso-v3-model-stock,0.9916842864793232,24
qwen2-5-14b-yoyo-latest,nqlsg-qwen2-5-14b-megafusion-v9-stock,0.9908371548669296,27
qwen2-5-14b-yoyo-latest,pegasus-opus-14b-exp,0.9906935744167299,24
qwen2-5-14b-yoyo-latest,qwen2-5-14b-yoyo-1005-v2,0.9905610381122458,24
qwen2-5-14b-yoyo-latest,qwen2-5-14b-yoyo-1005,0.9903631178320808,26
qwen2-5-14b-yoyo-latest,sjt-14b,0.9896834387362502,27
qwen2-5-14b-yoyo-latest,sombrero-opus-14b-sm5,0.9888430329400552,28
qwen2-5-14b-yoyo-latest,ultiima-14b,0.9888035589003349,27
qwen2-5-14b-yoyo-latest-v2,li-14b-v0-4-slerp0-1,0.9877491764185043,28
qwen2-5-14b-yoyo-latest-v2,nqlsg-qwen2-5-14b-megafusion-v9-2,0.9867116264602954,26
qwen2-5-14b-yoyo-latest-v2,lix-14b-v0-1,0.9866751172917068,27
qwen2-5-14b-yoyo-latest-v2,qwen2-5-14b-1m-yoyo-v3,0.9864773949983411,24
qwen2-5-14b-yoyo-latest-v2,li-14b-v0-4,0.9852290569960259,27
qwen2-5-14b-yoyo-latest-v2,zyh-llm-qwen2-5-14b-v3,0.9830781641707486,26
qwen2-5-14b-yoyo-latest-v2,lamarckvergence-14b-tensopolis-v1,0.983003874893901,25
qwen2-5-14b-yoyo-latest-v2,miscii-14b-0218,0.9784563604709323,25
qwen2-5-14b-yoyo-latest-v2,eva-abliterated-ties-qwen2-5-14b,0.9783760814383898,26
qwen2-5-14b-yoyo-latest-v2,nqlsg-qwen2-5-14b-megafusion-v8-7,0.9772117364459142,25
qwen2-5-14b-yoyo-sce,ultiima-14b,0.9995313672991909,28
qwen2-5-14b-yoyo-sce,qwen2-5-14b-yoyo-0805,0.9946633369843879,28
qwen2-5-14b-yoyo-sce,qwen2-5-14b-yoyo-1010-v2,0.9921061180747994,27
qwen2-5-14b-yoyo-sce,qwen2-5-14b-yoyo-0510-v2,0.991433695264913,27
qwen2-5-14b-yoyo-sce,qwen2-5-14b-yoyo-1005-v2,0.9910607551126973,29
qwen2-5-14b-yoyo-sce,qwen2-5-14b-yoyo-1005,0.9910543441736577,28
qwen2-5-14b-yoyo-sce,qwenstock3-14b,0.9897021732413688,29
qwen2-5-14b-yoyo-sce,qwen2-5-14b-yoyo-0505,0.9893527676403532,28
qwen2-5-14b-yoyo-sce,qwenstock2-14b,0.9891912580465942,29
qwen2-5-14b-yoyo-sce,qwen2-5-reinstruct-alternate-lumen-14b,0.9877752309735912,28
qwen2-5-14b-yoyo-v4,qwen2-5-14b-1m-yoyo-v3,0.9930269129205138,27
qwen2-5-14b-yoyo-v4,zyh-llm-qwen2-5-14b-v3,0.9904303722961972,27
qwen2-5-14b-yoyo-v4,dinobot-opus-14b-exp,0.9809219437212986,24
qwen2-5-14b-yoyo-v4,qwen2-5-14b-yoyo-v4-p2,0.9785438266293758,27
qwen2-5-14b-yoyo-v4,qwen2-5-14b-it-restore,0.9767354462945609,29
qwen2-5-14b-yoyo-v4,li-14b-v0-4,0.9735119436653037,25
qwen2-5-14b-yoyo-v4,qwen2-5-14b-yoyo-v4-p1,0.9712715939795022,26
qwen2-5-14b-yoyo-v4,qwen2-5-14b-yoyo-latest-v2,0.9700353918868063,25
qwen2-5-14b-yoyo-v4,li-14b-v0-4-slerp0-1,0.9691170550048067,28
qwen2-5-14b-yoyo-v4,lix-14b-v0-1,0.9642632822871428,28
qwen2-5-14b-yoyo-v4-p1,li-14b-v0-4-slerp0-1,0.9856055528604857,30
